성분명,성분코드,제품코드,제품명,업체명,공고번호,공고일자,약품상세정보
celecoxib,347701ACH,656204600,레고렉스캡슐200밀리그램(세레콕시브)_(0.2g/1캡슐),(주)바스칸바이오제약,20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347701ACH,653805250,셀코빅스캡슐200밀리그램(세레콕시브)_(0.2g/1캡슐),신일제약(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347701ACH,59600080,세콕시아캡슐200mg(세레콕시브)_(0.2g/1캡슐),(주)킴스제약,20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347701ATB,642403940,쎄레본정200밀리그램(세레콕시브)_(0.2g/1정),영진약품(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347701ATB,642905310,쎄레원정200밀리그램(세레콕시브)_(0.2g/1정),일동제약(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347701ATB,697100980,랙시브정200밀리그램(세레콕시브)_(0.2g/1정),(주)한국피엠지제약,20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347701ATB,651300820,뉴콕시브정200밀리그램(세레콕시브)_(0.2g/1정),(주)새한제약,20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347701ATB,657202780,쎌콕정200밀리그램(세레콕시브)_(0.2g/1정),환인제약(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347701ATB,645305160,쎄레브이정200밀리그램(세레콕시브)_(0.2g/1정),한림제약(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347701ATB,648103540,셀렉카정200밀리그램(세레콕시브)_(0.2g/1정),경동제약(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,648900550,쎄레브렉스캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),한국화이자제약(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,669604770,아이셀콕캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),(주)아이월드제약,20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,649103090,싸이브렉스캡슐100mg(세레콕시브)_(0.1g/1캡슐),한국휴텍스제약(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,643306910,콕스비토캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),(주)종근당,20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,697100730,랙시브캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),(주)한국피엠지제약,20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,644914180,제이브렉스캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),제이더블유중외제약(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,641606180,쎄레노직캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),(주)대웅제약,20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,662503340,쎄넥스캡슐100mg(세레콕시브)_(0.1g/1캡슐),(주)넥스팜코리아,20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,656004110,셀코브렉스캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),알리코제약(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,643507070,콕시브캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),한미약품(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,647804260,크리콕스캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),삼진제약(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,663607640,세레벡스캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),한국프라임제약(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,650304040,쎄브렉스캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),진양제약(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,656204990,쎄브렉캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),(주)바스칸바이오제약,20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,653403880,셀브렉캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),동국제약(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,665002920,브렉시브캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),(주)경보제약,20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,650205590,셀브스캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),안국약품(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,59600490,세콕시아캡슐100mg(세레콕시브)_(0.1g/1캡슐),(주)킴스제약,20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,57600710,진브렉스캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),주식회사다나젠,20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,652904470,셀록스캡슐100mg(세레콕시브)_(0.1g/1캡슐),(주)서울제약,20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,648204310,쎄레시브캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),(주)유영제약,20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,72400310,와이투세레시브캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),성이바이오(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,646004970,셀콕스캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),(주)메디카코리아,20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,669805150,쎄레메드캡슐100mg(세레콕시브)_(0.1g/1캡슐),구주제약(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,645305870,쎄레브이캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),한림제약(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,674401640,세코브캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),아이큐어(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,658603800,셀브캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),이연제약(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,643704670,셀렉시브캡슐100mg(세레콕시브)_(0.1g/1캡슐),국제약품(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,625800690,셀레브렉캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),메딕스제약(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,693202210,콕스그린캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),(주)한국글로벌제약,20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,645906760,동광세레콕시브캡슐100mg_(0.1g/1캡슐),동광제약(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,59000480,세레윈캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),주식회사케이에스제약,20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,670501930,씨엘콕스캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),(주)보령바이오파마,20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,649002200,세렉시브캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),풍림무약(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,654305130,뉴셀콕캡슐(세레콕시브)_(0.1g/1캡슐),오스틴제약(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,649605360,쎌레브캡슐100mg(세레콕시브)_(0.1g/1캡슐),대우제약(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,54800780,세비콕캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),엔비케이제약(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,649507920,콕스2캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),유니메드제약(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,657806460,쎌비트캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),하나제약(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,664602570,다림세레콕시브캡슐100밀리그램_(0.1g/1캡슐),(주)다림바이오텍,20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,654005560,아나콕스캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),아주약품(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,658107550,세레스캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),(유)한풍제약,20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,52400960,메디브렉스캡슐100mg(세레콕시브)_(0.1g/1캡슐),(주)인트로바이오파마,20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,660703530,위더콕스캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),위더스제약(주),20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
celecoxib,347702ACH,670104680,쎌레코캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),(주)팜젠사이언스,20210248,2021.7.15,"고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 시판후 조사에 의하면, 와파린과 이 약을 병용 투여한 환자에서 치명적일 수도 있는 프로트롬빈 시간의 연장과 관련된 중대한 출혈이 보고된 바 있으며, 특히 고령자에서 더 많이 보고됨."
